,Unnamed: 0,date,total_vaccinations_Wales,people_vaccinated_Wales,people_fully_vaccinated_Wales,daily_vaccinations_Wales,total_vaccinations_Canada,people_vaccinated_Canada,people_fully_vaccinated_Canada,daily_vaccinations_Canada,total_vaccinations_Argentina,people_vaccinated_Argentina,people_fully_vaccinated_Argentina,daily_vaccinations_Argentina,total_vaccinations_Albania,people_vaccinated_Albania,people_fully_vaccinated_Albania,daily_vaccinations_Albania,total_vaccinations_Rwanda,people_vaccinated_Rwanda,people_fully_vaccinated_Rwanda,daily_vaccinations_Rwanda,total_vaccinations_USA,people_vaccinated_USA,people_fully_vaccinated_USA,daily_vaccinations_USA,total_vaccinations_Germany,people_vaccinated_Germany,people_fully_vaccinated_Germany,daily_vaccinations_Germany,total_vaccinations_Bulgaria,people_vaccinated_Bulgaria,people_fully_vaccinated_Bulgaria,daily_vaccinations_Bulgaria,total_vaccinations_Singapore,people_vaccinated_Singapore,people_fully_vaccinated_Singapore,daily_vaccinations_Singapore,total_vaccinations_Belgium,people_vaccinated_Belgium,people_fully_vaccinated_Belgium,daily_vaccinations_Belgium,total_vaccinations_Lithuania,people_vaccinated_Lithuania,people_fully_vaccinated_Lithuania,daily_vaccinations_Lithuania,total_vaccinations_Scotland,people_vaccinated_Scotland,people_fully_vaccinated_Scotland,daily_vaccinations_Scotland
0,0,2021-01-10,86118.0,86039.0,79.0,,323497.0,319545.0,3952.0,29749.0,136053.0,136019.0,29.0,12683.0,,,,,,,,,,,,,680566.0,678761.0,1827.0,53829.0,,,,1246.0,1463.0,1452.0,11.0,188.0,28663.0,28636.0,203.0,3947.0,23607.0,23607.0,,1979.0,166135.0,163377.0,2758.0,
1,1,2021-01-11,91336.0,91239.0,97.0,5218.0,361841.0,357878.0,3963.0,31855.0,155877.0,155838.0,33.0,14020.0,,,,,,,,,,,,,749221.0,747315.0,1928.0,57035.0,14161.0,14161.0,,1270.0,3548.0,3535.0,13.0,482.0,34407.0,34369.0,223.0,4758.0,25825.0,25825.0,,2296.0,178799.0,175942.0,2857.0,12664.0
2,2,2021-01-12,101479.0,101371.0,108.0,7680.0,393052.0,387536.0,5516.0,33767.0,175263.0,175208.0,42.0,15258.0,,,,,,,,,,,,,828403.0,826426.0,2000.0,60812.0,15780.0,15780.0,,1476.0,6356.0,6341.0,15.0,881.0,50512.0,50463.0,255.0,6803.0,27930.0,27930.0,,2507.0,194955.0,191965.0,2990.0,14410.0
3,3,2021-01-13,113094.0,112973.0,121.0,8992.0,423365.0,410079.0,13286.0,34085.0,192029.0,191973.0,43.0,16209.0,,,,,,,,,,,,,940712.0,938530.0,2205.0,67830.0,17038.0,17038.0,,1304.0,10451.0,10435.0,16.0,1464.0,72477.0,72307.0,393.0,9366.0,34140.0,34140.0,,2893.0,211397.0,208207.0,3190.0,15087.0
4,4,2021-01-14,126504.0,126375.0,129.0,10096.0,466005.0,449649.0,16356.0,34870.0,208675.0,208618.0,43.0,15984.0,,,,,,,,,,,,,1024863.0,1022464.0,2422.0,71993.0,17686.0,17686.0,,938.0,15239.0,15222.0,17.0,2146.0,96057.0,95868.0,423.0,11518.0,42830.0,42830.0,,3535.0,228171.0,224840.0,3331.0,15509.0
5,5,2021-01-15,126504.0,126375.0,129.0,8077.0,515478.0,496065.0,19413.0,35957.0,226110.0,226047.0,49.0,14492.0,,,,,,,,,,,,,1116686.0,1113366.0,3345.0,76129.0,18126.0,18126.0,,682.0,20612.0,20592.0,20.0,2809.0,119777.0,119579.0,452.0,13558.0,50212.0,50212.0,,3844.0,245436.0,241924.0,3512.0,15860.0
6,6,2021-01-16,126504.0,126375.0,129.0,6731.0,553360.0,532763.0,20597.0,36196.0,231993.0,231929.0,50.0,13874.0,,,,,,,,,,,,,1174782.0,1170239.0,4569.0,75747.0,18332.0,18332.0,,694.0,22351.0,22329.0,22.0,3000.0,125027.0,124825.0,466.0,13837.0,51320.0,51320.0,,3959.0,263797.0,260140.0,3657.0,16277.0
7,7,2021-01-17,151938.0,151737.0,201.0,9403.0,581955.0,560100.0,21855.0,36923.0,233054.0,232986.0,53.0,13857.0,,,,,,,,,,,,,1222606.0,1201047.0,21586.0,77434.0,18453.0,18453.0,,662.0,22999.0,22974.0,25.0,3077.0,128326.0,128098.0,492.0,14238.0,52460.0,51366.0,1094.0,4122.0,268689.0,264991.0,3698.0,14651.0
8,8,2021-01-18,162197.0,161932.0,265.0,10123.0,623250.0,600660.0,22590.0,37344.0,242885.0,242806.0,57.0,12430.0,,,,,,,,,,,,,1305869.0,1268675.0,37221.0,79521.0,19638.0,18524.0,1114.0,782.0,30530.0,30505.0,25.0,3855.0,139630.0,139253.0,654.0,15032.0,56996.0,54217.0,2779.0,4453.0,288468.0,284582.0,3886.0,15667.0
9,9,2021-01-19,176186.0,175816.0,370.0,10672.0,662635.0,637795.0,24840.0,38512.0,256132.0,250622.0,5487.0,11553.0,,,,,,,,,,,,,1425683.0,1352495.0,73215.0,85326.0,22226.0,19058.0,3168.0,921.0,38781.0,38748.0,33.0,4632.0,159131.0,158546.0,899.0,15517.0,63269.0,56560.0,6709.0,5048.0,314079.0,309909.0,4170.0,17018.0
10,10,2021-01-20,190831.0,190435.0,396.0,11105.0,705977.0,667985.0,37992.0,40373.0,275552.0,256530.0,18999.0,11932.0,,,,,,,,,,,,,1558593.0,1431543.0,127077.0,88269.0,24127.0,19834.0,4293.0,1013.0,48012.0,47939.0,73.0,5366.0,180899.0,179840.0,1401.0,15489.0,66732.0,58177.0,8555.0,4656.0,339337.0,334871.0,4466.0,18277.0
11,11,2021-01-21,212732.0,212317.0,415.0,12318.0,749071.0,705279.0,43792.0,40438.0,289666.0,261327.0,28316.0,11570.0,,,,,,,,,,,,,1664163.0,1496198.0,167992.0,91329.0,25251.0,20719.0,4532.0,1081.0,55499.0,55423.0,76.0,5751.0,211327.0,210227.0,1466.0,16467.0,68331.0,59137.0,9194.0,3643.0,363143.0,358454.0,4689.0,19282.0
12,12,2021-01-22,241016.0,240547.0,469.0,16359.0,787098.0,736970.0,50128.0,38803.0,298880.0,266346.0,32510.0,10396.0,,,,,,,,,,,,,1766517.0,1564969.0,201575.0,92833.0,26101.0,21496.0,4605.0,1139.0,63284.0,63206.0,78.0,6096.0,241578.0,240430.0,1552.0,17400.0,68726.0,59462.0,9264.0,2645.0,385855.0,380667.0,5188.0,20060.0
13,13,2021-01-23,265054.0,264538.0,516.0,19793.0,814582.0,760072.0,54510.0,37317.0,302824.0,267458.0,35341.0,10119.0,,,,,,,,,,,,,1853576.0,1605509.0,248094.0,96971.0,26119.0,21509.0,4610.0,1112.0,68063.0,67982.0,81.0,6530.0,250113.0,248952.0,1576.0,17869.0,68728.0,59464.0,9264.0,2487.0,409421.0,404038.0,5383.0,20803.0
14,14,2021-01-24,271376.0,270833.0,543.0,17063.0,829258.0,772089.0,57169.0,35329.0,303127.0,267549.0,35553.0,10010.0,,,,,,,,,,,,,1901406.0,1631209.0,270224.0,96971.0,26143.0,21533.0,4610.0,1099.0,72565.0,72482.0,83.0,7081.0,252065.0,250870.0,1610.0,17677.0,68728.0,59464.0,9264.0,2324.0,420940.0,415402.0,5538.0,21750.0
15,15,2021-01-25,290147.0,289566.0,581.0,18279.0,852707.0,787301.0,65406.0,32780.0,317336.0,274671.0,42640.0,10636.0,,,,,,,,,,,,,1992439.0,1683512.0,308954.0,98081.0,26798.0,22129.0,4669.0,1023.0,84619.0,84520.0,99.0,7727.0,263549.0,262325.0,1662.0,17703.0,68837.0,59570.0,9267.0,1692.0,443960.0,437900.0,6060.0,22213.0
16,16,2021-01-26,312944.0,312305.0,639.0,19537.0,882364.0,808739.0,73625.0,31390.0,330141.0,279989.0,50127.0,10573.0,,,,,,,,,,,,,2090987.0,1734327.0,356684.0,95043.0,29122.0,23667.0,5455.0,985.0,97255.0,97147.0,108.0,8353.0,276542.0,273536.0,3465.0,16773.0,71998.0,62070.0,9928.0,1247.0,468688.0,462092.0,6596.0,22087.0
17,17,2021-01-27,336745.0,336071.0,674.0,20845.0,905482.0,822307.0,83175.0,28501.0,340245.0,284079.0,56141.0,9242.0,,,,,,,,,,,,,2200473.0,1785326.0,415173.0,91697.0,32917.0,25245.0,7672.0,1256.0,111158.0,111043.0,115.0,9021.0,293421.0,286950.0,6969.0,16075.0,78932.0,65913.0,13019.0,1743.0,498441.0,491658.0,6783.0,22729.0
18,18,2021-01-28,362970.0,362253.0,717.0,21463.0,930500.0,837386.0,93114.0,25918.0,356295.0,285523.0,70746.0,9518.0,,,,,,,,,,,,,2293049.0,1832172.0,460903.0,89841.0,37636.0,26753.0,10883.0,1769.0,125721.0,125588.0,133.0,10032.0,317489.0,303070.0,14948.0,15166.0,86074.0,69295.0,16779.0,2535.0,522950.0,515855.0,7095.0,22830.0
19,19,2021-01-29,378950.0,378200.0,750.0,19705.0,952276.0,849720.0,102556.0,23597.0,379788.0,286984.0,92778.0,11558.0,,,,,,,,,,,,,2400836.0,1882028.0,518835.0,90617.0,40805.0,27856.0,12949.0,2101.0,140475.0,139618.0,857.0,11027.0,339316.0,315677.0,24202.0,13963.0,94190.0,72280.0,21910.0,3638.0,551008.0,543370.0,7638.0,23593.0
20,20,2021-01-30,404249.0,403463.0,786.0,19885.0,967430.0,856362.0,111068.0,21835.0,389100.0,287186.0,101888.0,12325.0,,,,,,,,,,,,,2488951.0,1916656.0,572324.0,90768.0,41020.0,27957.0,13063.0,2129.0,147960.0,146774.0,1186.0,11414.0,343907.0,317339.0,27143.0,13399.0,94834.0,72475.0,22359.0,3729.0,574063.0,566269.0,7794.0,23520.0
21,21,2021-01-31,417147.0,416306.0,841.0,20824.0,972603.0,858979.0,113624.0,20478.0,389724.0,287195.0,102503.0,12371.0,,,,,,,,,,,,,2546191.0,1942436.0,603785.0,92112.0,41125.0,28041.0,13084.0,2140.0,153720.0,152406.0,1314.0,11594.0,344912.0,317988.0,27499.0,13264.0,94843.0,72484.0,22359.0,3731.0,583746.0,575897.0,7849.0,23258.0
22,22,2021-02-01,440706.0,439640.0,1066.0,21508.0,990915.0,872708.0,118207.0,19744.0,409245.0,289468.0,119750.0,13130.0,,,,,,,,,,,,,2666647.0,2000763.0,665914.0,96315.0,42634.0,28978.0,13656.0,2262.0,164881.0,161460.0,3421.0,11466.0,352942.0,322027.0,31508.0,12770.0,97752.0,73530.0,24222.0,4131.0,619123.0,610778.0,8345.0,25023.0
23,23,2021-02-02,463657.0,462497.0,1160.0,21530.0,1002530.0,879389.0,123141.0,17167.0,433116.0,295110.0,137978.0,14711.0,,,,,,,,,,,,,2799525.0,2066336.0,733221.0,101220.0,45917.0,30817.0,15100.0,2399.0,177027.0,171092.0,5935.0,11396.0,377785.0,332359.0,46048.0,14463.0,101684.0,75179.0,26505.0,4241.0,658020.0,649262.0,8758.0,27047.0
24,24,2021-02-03,491786.0,490570.0,1216.0,22149.0,1016197.0,883703.0,132494.0,15816.0,459724.0,305517.0,154179.0,17068.0,,,,,,,,,,,,,2962631.0,2131014.0,831649.0,108880.0,50124.0,33691.0,16433.0,2458.0,192220.0,182555.0,9665.0,11580.0,408967.0,342679.0,66933.0,16507.0,108536.0,76846.0,31690.0,4229.0,703378.0,694347.0,9031.0,29277.0
25,25,2021-02-04,524677.0,523042.0,1635.0,23101.0,1035774.0,890725.0,145049.0,15039.0,487837.0,315831.0,171978.0,18792.0,,,,,,,,,,,,,3097265.0,2193143.0,904154.0,114888.0,54025.0,36929.0,17096.0,2341.0,205363.0,191282.0,14081.0,11377.0,443618.0,352786.0,91500.0,18018.0,118453.0,78334.0,40119.0,4626.0,752041.0,742512.0,9529.0,32727.0
26,26,2021-02-05,559468.0,556997.0,2471.0,25788.0,1059347.0,900973.0,158374.0,15296.0,520859.0,329715.0,191119.0,20153.0,,,,,,,,,,,,,3244872.0,2262555.0,982350.0,120577.0,56860.0,39468.0,17392.0,2294.0,220057.0,200712.0,19345.0,11369.0,474936.0,360979.0,114663.0,19374.0,125841.0,79269.0,46572.0,4522.0,796759.0,786427.0,10332.0,35107.0
27,27,2021-02-06,592228.0,589622.0,2606.0,26854.0,1080961.0,908824.0,172137.0,16219.0,531783.0,332790.0,198968.0,20383.0,,,,,,,,,,,,,3339088.0,2308174.0,1030948.0,121448.0,57016.0,39624.0,17392.0,2285.0,226062.0,205046.0,21016.0,11157.0,481550.0,362239.0,120031.0,19663.0,126577.0,79339.0,47238.0,4535.0,849848.0,839266.0,10582.0,39398.0
28,28,2021-02-07,606768.0,603976.0,2792.0,27089.0,1094816.0,914887.0,179929.0,17459.0,533166.0,333361.0,199780.0,20492.0,,,,,,,,,,,,,3392673.0,2336481.0,1056227.0,120926.0,57038.0,39646.0,17392.0,2273.0,229009.0,207314.0,21695.0,10756.0,485002.0,362581.0,123142.0,20013.0,126674.0,79340.0,47334.0,4547.0,877513.0,866823.0,10690.0,41967.0
29,29,2021-02-08,632251.0,628760.0,3491.0,27364.0,1116233.0,925353.0,190880.0,17903.0,556582.0,349825.0,206732.0,21048.0,,,,,,,,,,,,,3502193.0,2389533.0,1112696.0,119364.0,58888.0,41407.0,17481.0,2322.0,240556.0,211277.0,29279.0,10811.0,495359.0,364993.0,131107.0,20345.0,129364.0,79556.0,49808.0,4516.0,940379.0,928122.0,12257.0,45894.0
30,30,2021-02-09,659106.0,655419.0,3687.0,27921.0,1143038.0,934799.0,208239.0,20073.0,576778.0,364091.0,212662.0,20523.0,,,,,,,,,,,,,3636958.0,2449792.0,1187201.0,119633.0,62428.0,44482.0,17946.0,2359.0,252462.0,214857.0,37605.0,10776.0,523588.0,373273.0,151079.0,20829.0,132245.0,80634.0,51611.0,4366.0,998435.0,985569.0,12866.0,48631.0
31,31,2021-02-10,687892.0,684097.0,3795.0,28015.0,1172962.0,944486.0,228476.0,22395.0,592397.0,375098.0,217274.0,18953.0,,,,,,,,,,,,,3792520.0,2527609.0,1264947.0,118556.0,66163.0,47551.0,18612.0,2291.0,264593.0,217830.0,46763.0,10339.0,549529.0,379910.0,170412.0,20080.0,138437.0,85153.0,53284.0,4272.0,1061942.0,1048747.0,13195.0,51223.0
32,32,2021-02-11,719954.0,715944.0,4010.0,27897.0,1206692.0,957134.0,249555.0,24417.0,610246.0,379765.0,230456.0,17487.0,,,,,,,,,,,,,3937258.0,2603311.0,1333985.0,119999.0,71123.0,51435.0,19688.0,2443.0,268933.0,219181.0,49752.0,9081.0,586476.0,388318.0,198967.0,20408.0,147550.0,92944.0,54606.0,4157.0,1127191.0,1113625.0,13566.0,53593.0
33,33,2021-02-12,753669.0,749445.0,4224.0,27743.0,1244168.0,971187.0,272976.0,26403.0,626074.0,384023.0,242026.0,15031.0,,,,,,,,,,,,,4093521.0,2683589.0,1409976.0,121236.0,74694.0,54123.0,20571.0,2548.0,268957.0,219198.0,49759.0,6986.0,621750.0,395189.0,227409.0,20973.0,154892.0,99288.0,55604.0,4150.0,1187454.0,1173445.0,14009.0,55814.0
34,34,2021-02-13,776224.0,771651.0,4573.0,26285.0,1278201.0,983857.0,294339.0,28177.0,629111.0,384387.0,244699.0,13904.0,,,,,,,,,,,,,4201408.0,2745647.0,1455806.0,123189.0,75320.0,54646.0,20674.0,2615.0,268973.0,219208.0,49765.0,6130.0,630595.0,395838.0,235621.0,21292.0,155342.0,99738.0,55604.0,4109.0,1238055.0,1223774.0,14281.0,55458.0
35,35,2021-02-14,790211.0,784809.0,5402.0,26206.0,1294437.0,986212.0,308220.0,28517.0,629263.0,384411.0,244827.0,13728.0,,,,,,,,,,,,,4266884.0,2785288.0,1481642.0,124887.0,75388.0,54690.0,20698.0,2621.0,273466.0,219722.0,53744.0,6351.0,632638.0,395983.0,237521.0,21091.0,155343.0,99738.0,55605.0,4096.0,1269691.0,1255190.0,14501.0,56025.0
36,36,2021-02-15,803178.0,795927.0,7251.0,24418.0,1305088.0,987931.0,317152.0,26979.0,630578.0,385491.0,245062.0,10571.0,,,,,0.0,0.0,,,,,,,4392758.0,2855472.0,1537344.0,127224.0,77436.0,56113.0,21323.0,2650.0,285582.0,220842.0,64740.0,6432.0,646666.0,398181.0,249370.0,21615.0,160000.0,103698.0,56302.0,4377.0,1305141.0,1288004.0,17137.0,52109.0
37,37,2021-02-16,820339.0,807351.0,12988.0,23033.0,1331046.0,996479.0,334562.0,26858.0,631889.0,386528.0,245336.0,7873.0,,,,,,,,4170.0,,,,,4527716.0,2933860.0,1593915.0,127251.0,81338.0,58562.0,22776.0,2701.0,302036.0,223140.0,78896.0,7082.0,661856.0,402677.0,260081.0,19753.0,160540.0,104011.0,56529.0,4042.0,1340483.0,1320074.0,20409.0,48864.0
38,38,2021-02-17,841975.0,822633.0,19342.0,22012.0,1352501.0,1001415.0,351081.0,25648.0,656276.0,406169.0,250082.0,9126.0,,,,,,,,4170.0,,,,,4679661.0,3029313.0,1650411.0,126734.0,85920.0,61813.0,24107.0,2822.0,321015.0,226476.0,94539.0,8060.0,682172.0,410031.0,273063.0,18949.0,168848.0,108362.0,60486.0,4344.0,1379135.0,1354966.0,24169.0,45313.0
39,39,2021-02-18,864498.0,839065.0,25433.0,20649.0,1380041.0,1009196.0,370840.0,24764.0,720083.0,458426.0,261632.0,15691.0,,,,,,,,4170.0,,,,,4824881.0,3121180.0,1703769.0,126803.0,90514.0,65073.0,25441.0,2770.0,339703.0,230702.0,109001.0,10110.0,710383.0,420770.0,290542.0,17701.0,180226.0,114873.0,65353.0,4668.0,1415167.0,1386152.0,29015.0,41139.0
40,40,2021-02-19,885906.0,853904.0,32002.0,18891.0,1430536.0,1034975.0,395554.0,26624.0,787950.0,518750.0,269174.0,23125.0,,,,,,,,4170.0,,,,,4983990.0,3224346.0,1759713.0,127210.0,104268.0,77518.0,26750.0,4225.0,359912.0,236454.0,123458.0,12994.0,741957.0,438933.0,303976.0,17172.0,190752.0,122063.0,68689.0,5123.0,1446116.0,1412643.0,33473.0,36952.0
41,41,2021-02-20,897856.0,860083.0,37773.0,17376.0,1482365.0,1069018.0,413336.0,29166.0,820564.0,549822.0,270716.0,27350.0,,,,,,,,4170.0,,,,,5096547.0,3300557.0,1796065.0,127877.0,108356.0,81433.0,26923.0,4719.0,371405.0,240270.0,131135.0,14633.0,748083.0,443436.0,305613.0,16784.0,191764.0,123013.0,68751.0,5203.0,1467421.0,1431942.0,35479.0,32767.0
42,42,2021-02-21,905000.0,862248.0,42752.0,16398.0,1523672.0,1097797.0,425863.0,32748.0,840738.0,569960.0,270752.0,30211.0,,,,,,,,4170.0,,,,,5182595.0,3358289.0,1824384.0,130816.0,119354.0,92381.0,26973.0,6281.0,379424.0,242298.0,137126.0,15137.0,750361.0,445410.0,305918.0,16818.0,191767.0,123016.0,68751.0,5203.0,1482830.0,1445488.0,37342.0,30448.0
43,43,2021-02-22,919382.0,869653.0,49729.0,16601.0,1585896.0,1127804.0,458079.0,40115.0,908273.0,635773.0,272474.0,39671.0,,,,,,,,4170.0,,,,,5339310.0,3456619.0,1882770.0,135222.0,131063.0,103111.0,27952.0,7661.0,397467.0,248515.0,148952.0,15984.0,763314.0,455349.0,308936.0,16664.0,197245.0,126910.0,70334.0,5321.0,1508444.0,1465241.0,43203.0,29043.0
44,44,2021-02-23,937785.0,878506.0,59279.0,16778.0,1635545.0,1158560.0,476972.0,43500.0,995195.0,718583.0,276586.0,51901.0,,,,,,,,4170.0,,,,,5509925.0,3566638.0,1943368.0,140316.0,148226.0,118549.0,29677.0,9555.0,417619.0,256660.0,160959.0,16512.0,783756.0,467449.0,317294.0,17414.0,205932.0,134483.0,71447.0,6485.0,1538198.0,1488077.0,50121.0,28245.0
45,45,2021-02-24,959121.0,889270.0,69851.0,16735.0,1682122.0,1190373.0,491736.0,47089.0,1088962.0,805888.0,283046.0,61812.0,,,,,,,,4170.0,,,,,5687113.0,3684308.0,2002886.0,143922.0,168462.0,136454.0,32008.0,11792.0,437119.0,264283.0,172836.0,16586.0,807283.0,482481.0,325808.0,17873.0,217705.0,145323.0,72380.0,6980.0,1572641.0,1515980.0,56661.0,27644.0
46,46,2021-02-25,982396.0,902334.0,80062.0,16843.0,1740987.0,1232120.0,508854.0,51564.0,1168375.0,873869.0,294477.0,64042.0,,,,,,,,4170.0,,,,,5877486.0,3815275.0,2062291.0,150372.0,188512.0,153793.0,34719.0,14000.0,455855.0,272936.0,182919.0,16593.0,839601.0,505418.0,335198.0,18460.0,229599.0,156265.0,73331.0,7053.0,1608269.0,1542929.0,65340.0,27586.0
47,47,2021-02-26,1005389.0,916336.0,89053.0,17069.0,1809401.0,1287658.0,521730.0,54124.0,1250025.0,944508.0,305488.0,66011.0,,,,,,,,4170.0,,,,,6091704.0,3961832.0,2129951.0,158245.0,204439.0,167258.0,37181.0,14310.0,476857.0,283036.0,193821.0,16706.0,872090.0,530839.0,342297.0,18590.0,239670.0,165282.0,74384.0,6988.0,1642331.0,1570153.0,72178.0,28031.0
48,48,2021-02-27,1020023.0,923615.0,96408.0,17452.0,1871736.0,1341894.0,529829.0,55624.0,1267903.0,960377.0,307497.0,63906.0,,,,,,,,4170.0,,,,,6240017.0,4070327.0,2169772.0,163353.0,209760.0,172393.0,37367.0,14486.0,490823.0,291446.0,199377.0,17060.0,876653.0,534539.0,343175.0,18367.0,240482.0,166063.0,74415.0,6960.0,1670207.0,1593695.0,76512.0,28969.0
49,49,2021-02-28,1029488.0,925669.0,103819.0,17784.0,1917698.0,1382137.0,535548.0,56289.0,1274023.0,966182.0,307812.0,61898.0,,,,,,,,4170.0,,,,,6343647.0,4149734.0,2193984.0,165865.0,212445.0,175066.0,37379.0,13299.0,499612.0,297621.0,201991.0,17170.0,877567.0,535173.0,343455.0,18172.0,240938.0,166519.0,74415.0,7024.0,1690443.0,1611578.0,78865.0,29659.0
50,50,2021-03-01,1045201.0,933485.0,111716.0,17974.0,1977483.0,1428486.0,548984.0,55941.0,1348557.0,1033388.0,315140.0,62898.0,,,,,,,,4170.0,,,,,6543125.0,4299173.0,2244023.0,171974.0,223539.0,184764.0,38775.0,13211.0,512722.0,307327.0,205395.0,16465.0,891432.0,546216.0,346289.0,18303.0,248522.0,173951.0,74567.0,7325.0,1718806.0,1634361.0,84445.0,30052.0
51,51,2021-03-02,1066798.0,942017.0,124781.0,18430.0,2053042.0,1493357.0,559672.0,59642.0,1424138.0,1101769.0,322340.0,61278.0,,,,,,,,4170.0,,,,,6763353.0,4467128.0,2296296.0,179061.0,243772.0,202247.0,41525.0,13649.0,526102.0,317256.0,208846.0,15498.0,915484.0,563291.0,353285.0,18818.0,257900.0,182709.0,75187.0,7424.0,1754429.0,1661879.0,92550.0,30890.0
52,52,2021-03-03,1090985.0,951540.0,139445.0,18838.0,2128257.0,1561481.0,566763.0,63734.0,1495568.0,1166026.0,329513.0,58087.0,,,,,,,,4170.0,,,,,7011955.0,4644919.0,2367108.0,189263.0,248169.0,206296.0,41873.0,11387.0,539938.0,328268.0,211670.0,14688.0,946118.0,587654.0,359580.0,19834.0,269947.0,192478.0,77465.0,7463.0,1788666.0,1688608.0,100058.0,30861.0
53,53,2021-03-04,1121861.0,967042.0,154819.0,19924.0,2207974.0,1635941.0,572020.0,66712.0,1607614.0,1264452.0,343132.0,62748.0,,,,,,,,4170.0,,,,,7257924.0,4827534.0,2430461.0,197205.0,268544.0,221832.0,46712.0,11433.0,553865.0,340453.0,213412.0,14001.0,996567.0,629083.0,368615.0,22424.0,285477.0,202768.0,82705.0,7983.0,1825869.0,1717672.0,108197.0,31086.0
54,54,2021-03-05,1151582.0,983419.0,168163.0,20885.0,2294574.0,1718976.0,575585.0,69310.0,1719333.0,1363345.0,355958.0,67044.0,,,,,75056.0,75056.0,,4170.0,,,,,7533816.0,5035991.0,2497897.0,206016.0,284464.0,234526.0,49938.0,11432.0,568312.0,353957.0,214355.0,13065.0,1042096.0,667707.0,375537.0,24287.0,299552.0,212128.0,87419.0,8555.0,1857950.0,1743869.0,114081.0,30803.0
55,55,2021-03-06,1171113.0,995059.0,176054.0,21584.0,2368415.0,1790357.0,578045.0,70954.0,1774262.0,1414487.0,359745.0,72337.0,,,,,158898.0,158898.0,,15552.0,,,,,7736707.0,5190135.0,2546644.0,213813.0,287118.0,237067.0,50051.0,11051.0,577718.0,362705.0,215013.0,12414.0,1050582.0,675512.0,376238.0,24847.0,300180.0,212613.0,87562.0,8528.0,1875680.0,1759750.0,115930.0,29353.0
56,56,2021-03-07,1182035.0,998296.0,183739.0,21792.0,2425632.0,1845928.0,579691.0,72562.0,1786063.0,1426207.0,359826.0,73149.0,,,,,198453.0,198453.0,,20607.0,,,,,7884623.0,5304515.0,2580180.0,220139.0,288631.0,238575.0,50056.0,10884.0,582951.0,367506.0,215445.0,11906.0,1052184.0,676903.0,376449.0,24945.0,300184.0,212616.0,87563.0,8464.0,1893391.0,1774659.0,118732.0,28993.0
57,57,2021-03-08,1199421.0,1007391.0,192030.0,22031.0,2512301.0,1922552.0,589736.0,76403.0,1888525.0,1526178.0,362317.0,77138.0,,,,,208677.0,208677.0,,21471.0,,,,,8122986.0,5491000.0,2632059.0,225694.0,294132.0,243479.0,50653.0,10085.0,598021.0,381090.0,216931.0,12186.0,1069849.0,692501.0,378530.0,25488.0,309144.0,220610.0,88529.0,8660.0,1913063.0,1789377.0,123686.0,27751.0
58,58,2021-03-09,1225604.0,1019210.0,206394.0,22687.0,2583178.0,1989318.0,593845.0,75734.0,2004299.0,1639637.0,364632.0,82880.0,,,,,220048.0,220048.0,,22500.0,,,,,8376057.0,5689100.0,2687029.0,230386.0,302151.0,250507.0,51644.0,8340.0,616770.0,397885.0,218885.0,12953.0,1099197.0,714287.0,386114.0,26245.0,321080.0,231164.0,89910.0,9026.0,1941918.0,1809158.0,132760.0,26784.0
59,59,2021-03-10,1256043.0,1034141.0,221902.0,23580.0,2662673.0,2063397.0,599261.0,76345.0,2168232.0,1797246.0,370956.0,96095.0,,,,,228954.0,228954.0,,23177.0,,,,,8666082.0,5911642.0,2754511.0,236304.0,309145.0,256410.0,52735.0,8711.0,638524.0,416835.0,221689.0,14084.0,1135754.0,741531.0,395460.0,27091.0,336778.0,244284.0,92488.0,9547.0,1967233.0,1825800.0,141433.0,25510.0
60,60,2021-03-11,1294144.0,1056787.0,237357.0,24612.0,2761545.0,2157191.0,604339.0,79082.0,2355014.0,1951253.0,403730.0,106771.0,,,,,238942.0,238942.0,,24008.0,,,,,8951411.0,6135989.0,2815492.0,241927.0,324446.0,270587.0,53859.0,7986.0,664207.0,439094.0,225113.0,15763.0,1190516.0,786026.0,405744.0,27707.0,337926.0,244744.0,93176.0,7493.0,1994045.0,1844636.0,149409.0,24025.0
61,61,2021-03-12,1334355.0,1084329.0,250026.0,26110.0,2873952.0,2266105.0,607832.0,82768.0,2516620.0,2069314.0,447275.0,113898.0,,,,,249074.0,249074.0,,24860.0,,,,,9279315.0,6392741.0,2886645.0,249357.0,336660.0,279324.0,57336.0,7457.0,694045.0,463998.0,230047.0,17962.0,1236100.0,817709.0,419680.0,27715.0,355922.0,255397.0,100519.0,8053.0,2023373.0,1867123.0,156250.0,23632.0
62,62,2021-03-13,1370896.0,1113498.0,257398.0,28540.0,2980307.0,2369462.0,610828.0,87413.0,2562993.0,2088421.0,474541.0,112676.0,,,,,253538.0,253538.0,,13520.0,,,,,9520638.0,6583666.0,2937043.0,254847.0,337904.0,280137.0,57767.0,7255.0,721459.0,487950.0,233509.0,20534.0,1246217.0,825556.0,421962.0,27948.0,357672.0,256433.0,101233.0,8213.0,2048735.0,1888697.0,160038.0,24722.0
